gene	module
TRINITY_DN3388_c0_g1	blue
TRINITY_DN2419_c0_g1	yellow
TRINITY_DN17396_c0_g1	yellow
TRINITY_DN190114_c0_g1	green
TRINITY_DN26513_c0_g1	brown
TRINITY_DN15721_c0_g1	brown
TRINITY_DN22330_c0_g3	brown
TRINITY_DN10807_c2_g1	blue
TRINITY_DN2717_c1_g1	blue
TRINITY_DN24722_c1_g1	blue
TRINITY_DN5212_c0_g1	brown
TRINITY_DN101632_c0_g1	grey
TRINITY_DN175316_c0_g1	blue
TRINITY_DN46531_c0_g3	blue
TRINITY_DN110217_c0_g1	turquoise
TRINITY_DN181697_c1_g1	grey
TRINITY_DN65113_c1_g1	grey
TRINITY_DN4918_c2_g1	brown
TRINITY_DN4309_c2_g1	turquoise
TRINITY_DN3009_c1_g1	brown
TRINITY_DN14184_c1_g1	turquoise
TRINITY_DN146914_c1_g1	brown
TRINITY_DN25262_c1_g2	turquoise
TRINITY_DN35396_c2_g1	brown
TRINITY_DN139_c1_g1	brown
TRINITY_DN3540_c0_g1	yellow
TRINITY_DN135932_c0_g2	green
TRINITY_DN7628_c3_g1	blue
TRINITY_DN48988_c2_g1	grey
TRINITY_DN154921_c0_g1	blue
TRINITY_DN15777_c3_g1	blue
TRINITY_DN7235_c0_g2	blue
TRINITY_DN1053_c3_g1	blue
TRINITY_DN26189_c0_g1	brown
TRINITY_DN3028_c0_g1	red
TRINITY_DN11978_c1_g2	blue
TRINITY_DN107732_c3_g1	brown
TRINITY_DN86730_c0_g1	brown
TRINITY_DN51630_c0_g1	blue
TRINITY_DN36385_c0_g1	grey
TRINITY_DN84643_c0_g1	blue
TRINITY_DN13732_c0_g1	blue
TRINITY_DN19047_c3_g2	turquoise
TRINITY_DN55659_c0_g1	green
TRINITY_DN14354_c1_g1	brown
TRINITY_DN31786_c0_g1	brown
TRINITY_DN95852_c0_g1	blue
TRINITY_DN135518_c0_g1	turquoise
TRINITY_DN18709_c2_g1	blue
TRINITY_DN90620_c0_g1	yellow
TRINITY_DN127941_c0_g1	turquoise
TRINITY_DN843_c3_g1	brown
TRINITY_DN84819_c0_g1	turquoise
TRINITY_DN131943_c0_g1	turquoise
TRINITY_DN2553_c2_g1	red
TRINITY_DN3342_c0_g2	brown
TRINITY_DN198132_c0_g1	turquoise
TRINITY_DN90493_c0_g2	turquoise
TRINITY_DN205127_c0_g1	grey
TRINITY_DN81788_c1_g1	brown
TRINITY_DN21479_c0_g1	green
TRINITY_DN92669_c0_g1	grey
TRINITY_DN141140_c0_g1	grey
TRINITY_DN97714_c0_g1	blue
TRINITY_DN54230_c0_g4	blue
TRINITY_DN16615_c0_g1	yellow
TRINITY_DN29219_c0_g1	brown
TRINITY_DN3040_c0_g1	turquoise
TRINITY_DN25862_c1_g1	brown
TRINITY_DN1238_c0_g1	blue
TRINITY_DN15387_c0_g2	brown
TRINITY_DN44487_c0_g1	blue
TRINITY_DN9118_c0_g1	blue
TRINITY_DN122296_c0_g1	brown
TRINITY_DN30708_c0_g1	turquoise
TRINITY_DN36458_c0_g1	brown
TRINITY_DN60248_c0_g1	blue
TRINITY_DN89199_c1_g1	brown
TRINITY_DN2132_c26_g1	blue
TRINITY_DN5637_c0_g1	yellow
TRINITY_DN4167_c5_g1	blue
TRINITY_DN31228_c0_g1	blue
TRINITY_DN179163_c0_g1	brown
TRINITY_DN1262_c0_g2	brown
TRINITY_DN29077_c0_g2	brown
TRINITY_DN21535_c0_g1	red
TRINITY_DN128329_c0_g1	blue
TRINITY_DN64821_c0_g1	turquoise
TRINITY_DN118282_c0_g1	green
TRINITY_DN18328_c0_g1	blue
TRINITY_DN21524_c0_g1	turquoise
TRINITY_DN51557_c0_g1	turquoise
TRINITY_DN160985_c1_g1	brown
TRINITY_DN122776_c0_g1	brown
TRINITY_DN141721_c5_g1	turquoise
TRINITY_DN266795_c0_g1	blue
TRINITY_DN8080_c5_g1	brown
TRINITY_DN36143_c0_g1	blue
TRINITY_DN3151_c0_g1	red
TRINITY_DN81074_c0_g1	turquoise
TRINITY_DN33238_c1_g2	grey
TRINITY_DN56342_c0_g1	yellow
TRINITY_DN33486_c0_g1	blue
TRINITY_DN1699_c4_g2	turquoise
TRINITY_DN144455_c1_g1	blue
TRINITY_DN12073_c0_g1	yellow
TRINITY_DN3621_c0_g1	brown
TRINITY_DN9400_c0_g1	yellow
TRINITY_DN14916_c0_g1	blue
TRINITY_DN9010_c0_g2	brown
TRINITY_DN18296_c3_g3	grey
TRINITY_DN96244_c0_g1	green
TRINITY_DN30375_c0_g1	blue
TRINITY_DN18459_c0_g1	brown
TRINITY_DN23987_c0_g2	brown
TRINITY_DN7195_c0_g1	blue
TRINITY_DN157234_c0_g1	blue
TRINITY_DN106666_c0_g1	yellow
TRINITY_DN86481_c1_g1	turquoise
TRINITY_DN121158_c2_g1	turquoise
TRINITY_DN264321_c0_g1	brown
TRINITY_DN51311_c2_g2	turquoise
TRINITY_DN26834_c2_g2	yellow
TRINITY_DN89057_c1_g1	red
TRINITY_DN48258_c1_g1	brown
TRINITY_DN20971_c0_g3	turquoise
TRINITY_DN90012_c0_g1	blue
TRINITY_DN10538_c2_g1	blue
TRINITY_DN33341_c0_g1	blue
TRINITY_DN68635_c0_g1	grey
TRINITY_DN145996_c0_g1	blue
TRINITY_DN37939_c1_g1	turquoise
TRINITY_DN29557_c3_g1	turquoise
TRINITY_DN4301_c1_g1	brown
TRINITY_DN79583_c4_g1	grey
TRINITY_DN96403_c0_g1	grey
TRINITY_DN14623_c1_g1	brown
TRINITY_DN731_c5_g1	grey
TRINITY_DN123344_c0_g1	blue
TRINITY_DN4059_c0_g4	turquoise
TRINITY_DN102197_c0_g1	brown
TRINITY_DN22775_c1_g1	turquoise
TRINITY_DN23606_c1_g1	blue
TRINITY_DN182475_c0_g2	turquoise
TRINITY_DN16808_c5_g1	turquoise
TRINITY_DN149957_c0_g1	green
TRINITY_DN2316_c0_g1	blue
TRINITY_DN116746_c0_g1	blue
TRINITY_DN52757_c0_g1	blue
TRINITY_DN48704_c0_g1	turquoise
TRINITY_DN189655_c0_g1	brown
TRINITY_DN54621_c0_g1	grey
TRINITY_DN28916_c0_g1	blue
TRINITY_DN21802_c0_g2	blue
TRINITY_DN87009_c4_g1	red
TRINITY_DN66497_c0_g2	turquoise
TRINITY_DN162763_c0_g1	brown
TRINITY_DN213740_c0_g1	brown
TRINITY_DN4732_c18_g1	brown
TRINITY_DN16677_c0_g1	grey
TRINITY_DN197269_c1_g1	brown
TRINITY_DN103447_c3_g1	blue
TRINITY_DN38087_c0_g1	red
TRINITY_DN10547_c0_g2	grey
TRINITY_DN100118_c0_g1	yellow
TRINITY_DN6117_c1_g2	grey
TRINITY_DN35035_c0_g1	blue
TRINITY_DN5849_c0_g3	brown
TRINITY_DN5060_c0_g1	grey
TRINITY_DN6551_c1_g1	blue
TRINITY_DN12195_c1_g2	blue
TRINITY_DN13864_c0_g1	blue
TRINITY_DN294719_c0_g1	turquoise
TRINITY_DN18352_c2_g1	turquoise
TRINITY_DN16727_c2_g2	turquoise
TRINITY_DN113197_c0_g1	turquoise
TRINITY_DN19768_c1_g2	turquoise
TRINITY_DN104536_c0_g1	grey
TRINITY_DN69703_c3_g1	grey
TRINITY_DN150852_c0_g1	blue
TRINITY_DN80246_c1_g2	blue
TRINITY_DN38393_c2_g1	blue
TRINITY_DN17102_c0_g1	brown
TRINITY_DN7412_c0_g1	red
TRINITY_DN54014_c0_g1	turquoise
TRINITY_DN62038_c0_g1	brown
TRINITY_DN365_c11_g1	blue
TRINITY_DN4333_c1_g3	brown
TRINITY_DN53638_c0_g1	green
TRINITY_DN47892_c1_g1	turquoise
TRINITY_DN9335_c1_g1	brown
TRINITY_DN34775_c0_g1	blue
TRINITY_DN54832_c0_g2	grey
TRINITY_DN20668_c0_g1	blue
TRINITY_DN45778_c0_g3	blue
TRINITY_DN8421_c1_g2	grey
TRINITY_DN124050_c0_g1	grey
TRINITY_DN1053_c11_g1	turquoise
TRINITY_DN20566_c0_g2	turquoise
TRINITY_DN23347_c0_g1	blue
TRINITY_DN1266_c16_g1	turquoise
TRINITY_DN24801_c0_g1	turquoise
TRINITY_DN299817_c0_g1	blue
TRINITY_DN97491_c0_g1	blue
TRINITY_DN202888_c0_g1	red
TRINITY_DN75153_c0_g1	grey
TRINITY_DN16206_c0_g4	blue
TRINITY_DN135743_c0_g2	grey
TRINITY_DN126188_c1_g1	green
TRINITY_DN4504_c5_g1	blue
TRINITY_DN14658_c0_g1	turquoise
TRINITY_DN325_c3_g1	blue
TRINITY_DN14155_c1_g1	grey
TRINITY_DN15092_c0_g1	brown
TRINITY_DN34663_c0_g1	grey
TRINITY_DN102140_c0_g1	green
TRINITY_DN5025_c0_g1	turquoise
TRINITY_DN120079_c0_g1	grey
TRINITY_DN23811_c1_g2	turquoise
TRINITY_DN63505_c0_g1	blue
TRINITY_DN27568_c0_g2	turquoise
TRINITY_DN120756_c0_g1	brown
TRINITY_DN103587_c0_g1	red
TRINITY_DN24255_c0_g1	green
TRINITY_DN68379_c0_g1	blue
TRINITY_DN102341_c0_g1	turquoise
TRINITY_DN28802_c0_g1	brown
TRINITY_DN57537_c0_g1	turquoise
TRINITY_DN10596_c1_g3	turquoise
TRINITY_DN1834_c2_g1	turquoise
TRINITY_DN7643_c0_g1	blue
TRINITY_DN12819_c0_g1	turquoise
TRINITY_DN7705_c0_g1	turquoise
TRINITY_DN29413_c1_g1	brown
TRINITY_DN1057_c1_g1	brown
TRINITY_DN7376_c0_g1	red
TRINITY_DN166156_c0_g1	turquoise
TRINITY_DN169586_c0_g1	blue
TRINITY_DN17217_c0_g1	turquoise
TRINITY_DN33674_c0_g1	turquoise
TRINITY_DN101532_c0_g1	green
TRINITY_DN15286_c0_g1	turquoise
TRINITY_DN104955_c0_g1	blue
TRINITY_DN5843_c1_g1	turquoise
TRINITY_DN117854_c0_g2	brown
TRINITY_DN60739_c0_g1	blue
TRINITY_DN137658_c0_g2	green
TRINITY_DN53775_c0_g2	blue
TRINITY_DN16485_c0_g1	grey
TRINITY_DN231072_c0_g1	brown
TRINITY_DN3192_c1_g1	brown
TRINITY_DN3801_c1_g1	brown
TRINITY_DN89770_c1_g1	brown
TRINITY_DN37814_c1_g1	brown
TRINITY_DN145598_c0_g1	brown
TRINITY_DN169889_c0_g1	green
TRINITY_DN27579_c0_g1	blue
TRINITY_DN203219_c0_g1	blue
TRINITY_DN39343_c0_g1	blue
TRINITY_DN55136_c0_g1	turquoise
TRINITY_DN44860_c1_g1	green
TRINITY_DN21284_c1_g1	brown
TRINITY_DN98565_c0_g1	turquoise
TRINITY_DN1546_c5_g2	green
TRINITY_DN231898_c0_g1	turquoise
TRINITY_DN18496_c5_g1	grey
TRINITY_DN98546_c2_g1	green
TRINITY_DN91289_c0_g1	turquoise
TRINITY_DN43701_c2_g2	grey
TRINITY_DN160683_c0_g1	grey
TRINITY_DN112086_c0_g1	red
TRINITY_DN60441_c0_g1	blue
TRINITY_DN12483_c0_g1	turquoise
TRINITY_DN130_c26_g1	brown
TRINITY_DN161003_c0_g1	brown
TRINITY_DN82837_c0_g1	brown
TRINITY_DN63730_c0_g1	turquoise
TRINITY_DN115049_c0_g1	brown
TRINITY_DN38904_c0_g1	turquoise
TRINITY_DN180565_c0_g1	blue
TRINITY_DN71964_c1_g1	blue
TRINITY_DN127166_c0_g1	blue
TRINITY_DN17538_c0_g1	turquoise
TRINITY_DN88090_c0_g1	green
TRINITY_DN13589_c0_g1	green
TRINITY_DN183882_c0_g1	blue
TRINITY_DN45917_c1_g1	blue
TRINITY_DN25342_c5_g1	brown
TRINITY_DN169304_c0_g1	grey
TRINITY_DN148749_c0_g2	green
TRINITY_DN15427_c0_g2	brown
TRINITY_DN35207_c0_g1	turquoise
TRINITY_DN22909_c5_g1	turquoise
TRINITY_DN96432_c0_g2	blue
TRINITY_DN13027_c0_g1	brown
TRINITY_DN198996_c0_g1	blue
TRINITY_DN104706_c0_g1	grey
TRINITY_DN143376_c0_g1	blue
TRINITY_DN23875_c0_g1	grey
TRINITY_DN91215_c0_g1	turquoise
TRINITY_DN4876_c1_g1	turquoise
TRINITY_DN106010_c0_g2	turquoise
TRINITY_DN17641_c0_g1	brown
TRINITY_DN67_c2_g1	blue
TRINITY_DN5393_c19_g1	green
TRINITY_DN62181_c0_g1	blue
TRINITY_DN145126_c0_g1	grey
TRINITY_DN98187_c0_g1	blue
TRINITY_DN173437_c0_g1	brown
TRINITY_DN99845_c0_g2	blue
TRINITY_DN33082_c0_g1	turquoise
TRINITY_DN140791_c0_g1	turquoise
TRINITY_DN0_c12_g1	grey
TRINITY_DN11955_c0_g1	turquoise
TRINITY_DN106555_c1_g1	brown
TRINITY_DN32885_c0_g1	turquoise
TRINITY_DN45724_c0_g1	turquoise
TRINITY_DN103460_c1_g1	brown
TRINITY_DN279528_c0_g1	turquoise
TRINITY_DN120090_c1_g1	brown
TRINITY_DN220558_c0_g1	brown
TRINITY_DN70420_c1_g3	green
TRINITY_DN35955_c0_g1	grey
TRINITY_DN189843_c1_g1	blue
TRINITY_DN64990_c0_g5	grey
TRINITY_DN34884_c1_g1	turquoise
TRINITY_DN1242_c9_g1	blue
TRINITY_DN6392_c9_g2	turquoise
TRINITY_DN76174_c2_g1	brown
TRINITY_DN50336_c0_g2	grey
TRINITY_DN16607_c0_g1	brown
TRINITY_DN50375_c0_g1	blue
TRINITY_DN12550_c2_g1	blue
TRINITY_DN55982_c0_g2	yellow
TRINITY_DN16727_c3_g1	blue
TRINITY_DN46696_c0_g1	brown
TRINITY_DN1130_c2_g1	brown
TRINITY_DN123162_c0_g2	turquoise
TRINITY_DN34697_c1_g1	brown
TRINITY_DN64443_c0_g3	grey
TRINITY_DN62764_c0_g1	blue
TRINITY_DN172624_c2_g1	blue
TRINITY_DN14661_c0_g1	yellow
TRINITY_DN147671_c0_g1	brown
TRINITY_DN189433_c1_g1	green
TRINITY_DN2614_c5_g1	blue
TRINITY_DN28758_c0_g1	turquoise
TRINITY_DN2915_c19_g1	turquoise
TRINITY_DN12117_c2_g1	brown
TRINITY_DN31878_c0_g1	turquoise
TRINITY_DN28253_c0_g1	green
TRINITY_DN114367_c1_g1	blue
TRINITY_DN17253_c0_g1	brown
TRINITY_DN67873_c0_g1	turquoise
TRINITY_DN218992_c0_g1	brown
TRINITY_DN5080_c12_g1	green
TRINITY_DN47784_c0_g3	blue
TRINITY_DN736_c0_g1	blue
TRINITY_DN69223_c0_g1	blue
TRINITY_DN10865_c0_g1	blue
TRINITY_DN176616_c0_g1	blue
TRINITY_DN18602_c1_g2	blue
TRINITY_DN700_c0_g2	brown
TRINITY_DN17708_c0_g1	brown
TRINITY_DN4201_c0_g1	turquoise
TRINITY_DN176218_c0_g1	red
TRINITY_DN3020_c0_g1	brown
TRINITY_DN12325_c1_g2	brown
TRINITY_DN106499_c0_g1	turquoise
TRINITY_DN23444_c0_g1	yellow
TRINITY_DN164348_c0_g1	turquoise
TRINITY_DN167315_c0_g1	turquoise
TRINITY_DN127080_c0_g1	turquoise
TRINITY_DN9553_c0_g1	brown
TRINITY_DN104364_c3_g1	brown
TRINITY_DN87076_c0_g1	turquoise
TRINITY_DN2212_c0_g4	yellow
TRINITY_DN24362_c0_g1	turquoise
TRINITY_DN103416_c1_g1	grey
TRINITY_DN20369_c0_g1	turquoise
TRINITY_DN24994_c0_g1	turquoise
TRINITY_DN188368_c0_g1	green
TRINITY_DN9047_c4_g1	grey
TRINITY_DN4866_c4_g1	turquoise
TRINITY_DN98812_c3_g1	turquoise
TRINITY_DN213346_c0_g1	grey
TRINITY_DN1431_c0_g3	turquoise
TRINITY_DN14746_c0_g3	blue
TRINITY_DN2424_c4_g1	turquoise
TRINITY_DN201435_c0_g2	turquoise
TRINITY_DN72981_c0_g2	grey
TRINITY_DN69490_c0_g1	grey
TRINITY_DN12644_c0_g2	green
TRINITY_DN45090_c0_g1	turquoise
TRINITY_DN205534_c0_g1	grey
TRINITY_DN52893_c0_g1	red
TRINITY_DN16164_c0_g1	green
TRINITY_DN172386_c0_g1	blue
TRINITY_DN360_c1_g3	turquoise
TRINITY_DN129574_c0_g1	turquoise
TRINITY_DN35675_c0_g1	blue
TRINITY_DN11315_c0_g1	blue
TRINITY_DN113906_c0_g1	brown
TRINITY_DN133512_c2_g1	yellow
TRINITY_DN11151_c1_g1	blue
TRINITY_DN18883_c2_g2	brown
TRINITY_DN653_c3_g2	blue
TRINITY_DN4900_c0_g2	turquoise
TRINITY_DN1154_c0_g5	grey
TRINITY_DN103568_c0_g1	grey
TRINITY_DN137062_c1_g1	turquoise
TRINITY_DN38272_c0_g1	brown
TRINITY_DN110909_c0_g1	turquoise
TRINITY_DN202291_c0_g1	turquoise
TRINITY_DN5275_c1_g1	blue
TRINITY_DN43786_c0_g3	red
TRINITY_DN56430_c0_g1	brown
TRINITY_DN6833_c1_g1	turquoise
TRINITY_DN58097_c0_g1	grey
TRINITY_DN66928_c0_g1	brown
TRINITY_DN41623_c0_g1	grey
TRINITY_DN29099_c0_g3	turquoise
TRINITY_DN29152_c1_g2	grey
TRINITY_DN47211_c0_g4	blue
TRINITY_DN100608_c0_g1	brown
TRINITY_DN9248_c3_g1	yellow
TRINITY_DN65700_c0_g1	blue
TRINITY_DN27140_c1_g1	turquoise
TRINITY_DN145_c0_g1	turquoise
TRINITY_DN1138_c0_g1	blue
TRINITY_DN189765_c0_g1	blue
TRINITY_DN37610_c0_g1	brown
TRINITY_DN31410_c0_g2	brown
TRINITY_DN21463_c0_g1	yellow
TRINITY_DN2593_c1_g1	yellow
TRINITY_DN178231_c0_g3	blue
TRINITY_DN15475_c0_g1	green
TRINITY_DN136984_c1_g1	blue
TRINITY_DN62476_c0_g1	blue
TRINITY_DN6959_c0_g1	brown
TRINITY_DN3416_c0_g1	brown
TRINITY_DN104696_c0_g1	brown
TRINITY_DN83799_c0_g1	turquoise
TRINITY_DN15204_c0_g1	brown
TRINITY_DN63218_c0_g1	blue
TRINITY_DN7126_c0_g1	blue
TRINITY_DN60336_c0_g3	grey
TRINITY_DN9147_c0_g1	turquoise
TRINITY_DN60607_c0_g1	blue
TRINITY_DN187718_c0_g1	brown
TRINITY_DN56694_c0_g1	grey
TRINITY_DN81751_c0_g1	blue
TRINITY_DN73625_c0_g1	blue
TRINITY_DN25944_c1_g2	yellow
TRINITY_DN3110_c0_g1	yellow
TRINITY_DN17760_c7_g1	turquoise
TRINITY_DN213995_c0_g1	red
TRINITY_DN114475_c0_g1	blue
TRINITY_DN121355_c0_g1	blue
TRINITY_DN12825_c0_g1	yellow
TRINITY_DN162431_c0_g1	turquoise
TRINITY_DN28321_c0_g3	grey
TRINITY_DN11257_c0_g1	turquoise
TRINITY_DN58803_c0_g1	turquoise
TRINITY_DN5805_c0_g2	turquoise
TRINITY_DN20926_c0_g1	turquoise
TRINITY_DN65547_c1_g1	turquoise
TRINITY_DN18555_c0_g1	brown
TRINITY_DN70847_c2_g1	brown
TRINITY_DN37726_c0_g1	red
TRINITY_DN160_c0_g3	green
TRINITY_DN6328_c1_g1	blue
TRINITY_DN108776_c0_g1	grey
TRINITY_DN28675_c0_g1	yellow
TRINITY_DN4135_c4_g1	green
TRINITY_DN108644_c0_g1	green
TRINITY_DN23780_c2_g1	turquoise
TRINITY_DN7627_c2_g1	blue
TRINITY_DN6378_c0_g2	brown
TRINITY_DN26582_c1_g1	blue
TRINITY_DN83605_c0_g2	turquoise
TRINITY_DN234685_c0_g1	red
TRINITY_DN23906_c0_g1	turquoise
TRINITY_DN142894_c3_g1	brown
TRINITY_DN76020_c0_g2	turquoise
TRINITY_DN90301_c0_g1	turquoise
TRINITY_DN9053_c0_g1	blue
TRINITY_DN2832_c2_g1	turquoise
TRINITY_DN2128_c1_g1	turquoise
TRINITY_DN74913_c0_g1	turquoise
TRINITY_DN141131_c0_g2	brown
TRINITY_DN9151_c0_g1	blue
TRINITY_DN144309_c0_g2	turquoise
TRINITY_DN104488_c0_g1	turquoise
TRINITY_DN141208_c0_g1	blue
TRINITY_DN50367_c1_g1	brown
TRINITY_DN54858_c0_g1	brown
TRINITY_DN32804_c0_g1	green
TRINITY_DN40512_c0_g1	brown
TRINITY_DN151692_c0_g2	brown
TRINITY_DN118305_c0_g1	brown
TRINITY_DN16222_c0_g1	brown
TRINITY_DN62331_c0_g1	green
TRINITY_DN100381_c0_g1	turquoise
TRINITY_DN39868_c2_g1	turquoise
TRINITY_DN15029_c0_g1	grey
TRINITY_DN131158_c0_g1	brown
TRINITY_DN17009_c1_g1	turquoise
TRINITY_DN8894_c0_g1	blue
TRINITY_DN96118_c0_g1	brown
TRINITY_DN29970_c0_g2	blue
TRINITY_DN40376_c0_g1	turquoise
TRINITY_DN64351_c0_g3	turquoise
TRINITY_DN174249_c1_g1	brown
TRINITY_DN138240_c0_g1	turquoise
TRINITY_DN218755_c0_g1	turquoise
TRINITY_DN104809_c0_g1	grey
TRINITY_DN76126_c0_g1	yellow
TRINITY_DN86283_c0_g2	turquoise
TRINITY_DN76576_c0_g1	brown
TRINITY_DN28598_c2_g1	turquoise
TRINITY_DN33427_c0_g2	brown
TRINITY_DN117344_c2_g1	red
TRINITY_DN170860_c0_g1	turquoise
TRINITY_DN17741_c0_g2	green
TRINITY_DN143899_c0_g1	blue
TRINITY_DN91359_c0_g1	brown
TRINITY_DN38495_c0_g1	blue
TRINITY_DN25768_c0_g1	green
TRINITY_DN134355_c2_g1	red
TRINITY_DN12595_c1_g1	green
TRINITY_DN4547_c1_g1	brown
TRINITY_DN113899_c0_g1	brown
TRINITY_DN16133_c0_g1	brown
TRINITY_DN134212_c0_g1	turquoise
TRINITY_DN19089_c0_g1	brown
TRINITY_DN41354_c0_g2	turquoise
TRINITY_DN41751_c2_g1	blue
TRINITY_DN11961_c1_g2	brown
TRINITY_DN33265_c0_g1	yellow
TRINITY_DN14399_c7_g1	brown
TRINITY_DN111398_c0_g1	brown
TRINITY_DN21927_c0_g1	blue
TRINITY_DN113247_c0_g1	green
TRINITY_DN4149_c0_g2	turquoise
TRINITY_DN36322_c1_g1	brown
TRINITY_DN181494_c1_g1	blue
TRINITY_DN151370_c1_g1	grey
TRINITY_DN96397_c2_g1	grey
TRINITY_DN94505_c0_g1	blue
TRINITY_DN58577_c0_g1	green
TRINITY_DN158008_c0_g1	brown
TRINITY_DN25666_c1_g1	blue
TRINITY_DN11568_c3_g2	blue
TRINITY_DN2844_c9_g1	turquoise
TRINITY_DN64776_c2_g1	blue
TRINITY_DN30122_c2_g1	green
TRINITY_DN266_c0_g1	blue
TRINITY_DN48007_c2_g1	blue
TRINITY_DN300862_c0_g1	brown
TRINITY_DN178235_c1_g1	brown
TRINITY_DN199170_c0_g3	blue
TRINITY_DN197335_c0_g1	brown
TRINITY_DN43422_c0_g2	blue
TRINITY_DN90257_c1_g1	turquoise
TRINITY_DN24727_c0_g3	turquoise
TRINITY_DN175606_c0_g1	turquoise
TRINITY_DN49106_c0_g1	blue
TRINITY_DN16409_c0_g1	green
TRINITY_DN90277_c0_g1	grey
TRINITY_DN3002_c1_g1	blue
TRINITY_DN26032_c0_g1	yellow
TRINITY_DN4011_c0_g2	turquoise
TRINITY_DN12943_c0_g1	grey
TRINITY_DN79937_c0_g1	turquoise
TRINITY_DN1032_c5_g2	blue
TRINITY_DN112575_c0_g1	brown
TRINITY_DN71221_c2_g1	turquoise
TRINITY_DN41074_c0_g1	grey
TRINITY_DN9653_c0_g1	yellow
TRINITY_DN42451_c0_g1	turquoise
TRINITY_DN31706_c0_g1	yellow
TRINITY_DN95846_c1_g1	blue
TRINITY_DN655_c4_g1	turquoise
TRINITY_DN26573_c1_g2	blue
TRINITY_DN8988_c2_g2	blue
TRINITY_DN5550_c10_g1	turquoise
TRINITY_DN201003_c0_g1	brown
TRINITY_DN152_c4_g1	blue
TRINITY_DN52060_c1_g1	brown
TRINITY_DN143925_c0_g2	turquoise
TRINITY_DN5350_c0_g2	red
TRINITY_DN38750_c1_g2	green
TRINITY_DN4813_c2_g1	yellow
TRINITY_DN139776_c1_g1	green
TRINITY_DN80407_c0_g2	turquoise
TRINITY_DN27480_c0_g1	turquoise
TRINITY_DN150720_c3_g1	blue
TRINITY_DN60270_c0_g1	brown
TRINITY_DN106010_c0_g1	turquoise
TRINITY_DN18256_c1_g1	grey
TRINITY_DN16200_c2_g1	blue
TRINITY_DN77495_c0_g1	brown
TRINITY_DN1685_c0_g2	blue
TRINITY_DN139482_c0_g1	turquoise
TRINITY_DN4400_c0_g1	blue
TRINITY_DN18410_c0_g2	blue
TRINITY_DN42384_c1_g1	brown
TRINITY_DN126445_c1_g3	turquoise
TRINITY_DN186820_c2_g1	blue
TRINITY_DN101663_c0_g1	turquoise
TRINITY_DN47750_c0_g2	brown
TRINITY_DN1870_c12_g1	turquoise
TRINITY_DN22702_c0_g1	turquoise
TRINITY_DN126290_c0_g1	blue
TRINITY_DN563_c1_g1	turquoise
TRINITY_DN69949_c0_g1	blue
TRINITY_DN9119_c1_g1	green
TRINITY_DN41109_c0_g1	brown
TRINITY_DN128474_c0_g1	brown
TRINITY_DN116910_c1_g1	brown
TRINITY_DN6401_c0_g2	grey
TRINITY_DN199_c0_g2	red
TRINITY_DN12790_c1_g1	blue
TRINITY_DN4341_c1_g1	yellow
TRINITY_DN15420_c0_g1	turquoise
TRINITY_DN39624_c0_g1	blue
TRINITY_DN10468_c0_g1	red
TRINITY_DN21637_c0_g2	turquoise
TRINITY_DN4316_c0_g1	brown
TRINITY_DN62566_c1_g1	turquoise
TRINITY_DN39598_c6_g1	brown
TRINITY_DN200151_c0_g1	grey
TRINITY_DN1695_c0_g1	red
TRINITY_DN1541_c4_g1	blue
TRINITY_DN1308_c2_g1	grey
TRINITY_DN95508_c0_g1	brown
TRINITY_DN4100_c7_g1	brown
TRINITY_DN170272_c1_g3	green
TRINITY_DN1384_c29_g1	green
TRINITY_DN199971_c0_g1	yellow
TRINITY_DN77397_c1_g1	brown
TRINITY_DN106024_c3_g1	turquoise
TRINITY_DN25717_c0_g2	turquoise
TRINITY_DN67172_c0_g3	green
TRINITY_DN39969_c0_g1	turquoise
TRINITY_DN135077_c0_g1	turquoise
TRINITY_DN179192_c0_g1	green
TRINITY_DN1599_c0_g1	brown
TRINITY_DN113031_c1_g1	turquoise
TRINITY_DN54315_c1_g1	blue
TRINITY_DN82372_c0_g1	turquoise
TRINITY_DN61720_c0_g1	brown
TRINITY_DN190215_c0_g1	grey
TRINITY_DN39929_c2_g1	turquoise
TRINITY_DN127633_c3_g1	turquoise
TRINITY_DN36520_c0_g1	turquoise
TRINITY_DN155189_c0_g1	red
TRINITY_DN133593_c0_g1	brown
TRINITY_DN2933_c2_g1	yellow
TRINITY_DN31086_c0_g3	blue
TRINITY_DN151093_c0_g1	blue
TRINITY_DN22909_c2_g1	blue
TRINITY_DN49925_c0_g1	blue
TRINITY_DN110129_c0_g1	brown
TRINITY_DN110397_c1_g1	blue
TRINITY_DN9301_c0_g1	brown
TRINITY_DN20136_c0_g1	blue
TRINITY_DN100823_c0_g1	turquoise
TRINITY_DN36568_c1_g1	red
TRINITY_DN4239_c1_g1	blue
TRINITY_DN79204_c0_g4	turquoise
TRINITY_DN121450_c0_g2	blue
TRINITY_DN70621_c0_g2	brown
TRINITY_DN7759_c1_g2	brown
TRINITY_DN152673_c0_g1	blue
TRINITY_DN42539_c0_g1	red
TRINITY_DN18496_c2_g1	turquoise
TRINITY_DN144750_c0_g1	brown
TRINITY_DN122233_c0_g1	turquoise
TRINITY_DN114041_c0_g1	brown
TRINITY_DN100733_c1_g1	brown
TRINITY_DN224632_c0_g1	turquoise
TRINITY_DN270573_c0_g1	grey
TRINITY_DN3278_c0_g2	turquoise
